query ID	subject ID	evalue	Percent Identity	Moved	query location	subject location
YP_002344836.1	WP_002779246.1	0.0	96.13	false	complement(1391201..1392520)	325526..326845
YP_002344837.1	WP_002779247.1	0.0	98.9	false	1392594..1393691	complement(324355..325452)
YP_002344839.1	WP_002829961.1	0.0	94.09	false	complement(1394285..1395403)	322648..323766
YP_002344840.1	WP_002829960.1	2e-139	88.64	false	complement(1395372..1396193)	321858..322679
YP_002344841.1	WP_002829958.1	4e-151	73.11	false	1396280..1397353	complement(320703..321776)
YP_002344842.1	WP_002779258.1	8e-50	77.42	false	1397350..1397733	complement(320323..320706)
YP_002344843.1	WP_002784053.1	7e-89	75.77	false	1397726..1398409	complement(319641..320330)
YP_002344844.1	WP_002779260.1	0.0	93.39	false	1398468..1399514	complement(318532..319578)
YP_002344845.1	WP_002784057.1	1e-59	98.23	false	1399514..1399855	complement(318191..318532)
YP_002344846.1	WP_002779262.1	9e-32	100	false	1399918..1400115	complement(317931..318128)
YP_002344847.1	WP_002779263.1	2e-77	100	false	1400158..1400592	complement(317455..317889)
YP_002344848.1	WP_002784059.1	0.0	96.05	false	1400602..1402428	complement(315619..317445)
YP_002344849.1	WP_002781156.1	6e-130	87.4	false	1402445..1403209	complement(314838..315602)
YP_002344850.1	WP_002781157.1	8e-136	94.09	false	1403213..1403977	complement(314071..314835)
YP_002344851.1	WP_002779312.1	0.0	66.99	false	complement(1405147..1406706)	311350..312912
YP_002344852.1	WP_002779313.1	2e-52	53.61	false	complement(1406696..1407283)	310761..311357
YP_002344853.1	WP_002779314.1	7e-58	57.92	false	complement(1407287..1407895)	310168..310764
YP_002344854.1	WP_002779315.1	0.0	80.13	false	complement(1407888..1409306)	308757..310175
YP_002344855.1	WP_002779316.1	4e-25	55.88	false	complement(1409278..1409595)	308468..308779
YP_002344856.1	WP_002779317.1	0.0	95.78	false	complement(1409619..1413179)	304884..308444
YP_002344857.1	WP_002784063.1	4e-98	81.34	false	complement(1413272..1413913)	304142..304780
YP_002344858.1	WP_002781166.1	2e-160	81.27	false	complement(1413913..1414872)	303144..304142
YP_002344859.1	WP_002779320.1	1e-71	99.22	false	complement(1414997..1415386)	302633..303022
YP_002344860.1	WP_002779321.1	5e-81	100	false	complement(1415389..1415814)	302205..302630
YP_002344861.1	WP_004285588.1	0.0	70.47	false	complement(1415898..1418663)	297096..299858
YP_002344862.1	WP_002799025.1	0.0	69.67	false	complement(1418660..1421026)	294733..297099
YP_002344863.1	WP_002841414.1	9e-66	63.79	false	complement(1421023..1421544)	294212..294736
YP_002344864.1	WP_002781181.1	3e-86	76.65	false	complement(1421531..1422133)	293629..294219
YP_002344866.1	WP_002781182.1	2e-31	86.76	false	complement(1422228..1422449)	293313..293534
YP_002344867.1	WP_002779330.1	4e-154	88.5	false	complement(1422446..1423309)	292450..293313
YP_002344868.1	WP_002779331.1	4e-40	82.76	false	complement(1423309..1423572)	292187..292450
YP_002344869.1	WP_002779332.1	2e-126	93.21	false	complement(1423577..1424242)	291517..292182
YP_002344870.1	WP_002844912.1	0.0	97.13	false	complement(1424255..1425721)	290038..291504
YP_002344871.1	WP_002779334.1	1e-110	88.18	false	complement(1425847..1426527)	289241..289909
YP_002344872.1	WP_002844913.1	9e-157	67.41	false	complement(1426530..1427741)	288023..289237
YP_002344873.1	WP_002781185.1	4e-90	75.69	false	complement(1427738..1428397)	287351..288022
YP_002344874.1	WP_002779337.1	0.0	87.9	false	complement(1428394..1429512)	286236..287354
YP_002344875.1	WP_002781187.1	1e-91	88.52	false	complement(1429512..1430063)	285681..286232
YP_002344876.1	WP_002844916.1	3e-85	88.95	false	complement(1430156..1430674)	285089..285607
YP_002344877.1	WP_002779340.1	2e-77	99.3	false	complement(1430667..1431095)	284668..285096
YP_002344878.1	WP_002844918.1	0.0	99.52	false	complement(1431092..1432342)	283421..284671
YP_002344879.1	WP_002781190.1	0.0	88.44	false	1432607..1433815	complement(281937..283148)
YP_002344880.1	WP_002779343.1	8e-38	92	false	1433819..1434046	complement(281706..281933)
YP_002344881.1	WP_002779345.1	0.0	83.54	false	complement(1434062..1435549)	280083..281564
YP_002344882.1	WP_002779346.1	0.0	84.99	false	complement(1435549..1439037)	276565..280068
YP_002344883.1	WP_077289599.1	3e-145	79.55	false	complement(1439168..1440094)	275405..276427
YP_002344884.1	WP_002829591.1	5e-101	96.32	false	complement(1440200..1440772)	274825..275397
YP_002344885.1	WP_002822567.1	0.0	99.14	false	complement(1440883..1442985)	272612..274714
YP_002344886.1	WP_002822570.1	5e-143	100	false	complement(1443095..1443832)	271759..272496
YP_002344887.1	WP_002822572.1	4e-149	97.31	false	complement(1443825..1444607)	270984..271766
YP_002344888.1	WP_002822573.1	8e-179	96.45	false	complement(1444774..1445706)	269855..270787
YP_002344889.1	WP_002779352.1	1e-119	93.9	false	complement(1445703..1446344)	269217..269858
YP_002344890.1	WP_002787701.1	0.0	97.01	false	complement(1446341..1449145)	267000..269213
YP_002344891.1	WP_002779484.1	9e-24	74.6	false	complement(1449145..1449336)	266218..266409
YP_002344892.1	WP_002797100.1	6e-96	74.68	false	complement(1449311..1450024)	265542..266243
YP_002344893.1	WP_021033651.1	0.0	91.36	false	complement(1450328..1451476)	264060..265208
YP_002344894.1	WP_002797099.1	0.0	97.66	false	1451600..1453141	complement(262395..263936)
YP_002344895.1	WP_002797098.1	8e-32	89.04	false	1453143..1453364	complement(262172..262393)
YP_002344896.1	WP_021033650.1	2e-71	83.67	false	1453365..1453811	complement(261725..262171)
YP_002344897.1	WP_021033649.1	0.0	96.21	false	1453815..1455005	complement(260490..261680)
YP_002344901.1	WP_002795331.1	0.0	96.96	false	complement(1461504..1462493)	255404..256393
YP_002344902.1	WP_002826882.1	2e-111	99	false	1462554..1463159	complement(254738..255343)
YP_002344903.1	WP_002795329.1	2e-124	81.05	false	1463156..1463905	complement(253992..254741)
YP_002344904.1	WP_002803258.1	6e-117	82.85	false	1463880..1464611	complement(253286..254017)
YP_002344905.1	WP_002781001.1	6e-151	79.71	false	complement(1464608..1465645)	252242..253279
YP_002344906.1	WP_002790273.1	7e-78	89.26	false	complement(1465710..1466159)	250871..251320
YP_002344907.1	WP_002844865.1	0.0	94.33	false	complement(1466289..1467509)	249526..250746
YP_002344908.1	WP_002779506.1	4e-155	94.16	false	complement(1467503..1468327)	248708..249532
YP_002344909.1	WP_002791442.1	0.0	92.04	false	complement(1468409..1470382)	246627..248597
YP_002344910.1	WP_002844863.1	4e-119	66.57	false	complement(1470520..1471515)	245491..246486
YP_002344911.1	WP_002779509.1	5e-109	91.19	false	complement(1471517..1472236)	244804..245490
YP_002344912.1	WP_021033648.1	6e-140	93.31	false	1472282..1473091	complement(243912..244721)
YP_002344913.1	WP_002794010.1	4e-135	90.98	false	1473233..1474000	complement(242783..243553)
YP_002344914.1	WP_002787656.1	3e-129	88.21	false	1474010..1474750	complement(240850..241590)
YP_002344915.1	WP_002790390.1	9e-159	81.93	false	1474731..1475696	complement(239904..240869)
YP_002344916.1	WP_002785820.1	6e-152	88.22	false	complement(1475693..1476589)	238235..239134
YP_002344917.1	WP_002794007.1	2e-77	69.27	false	complement(1476622..1477200)	237520..238101
YP_002344919.1	WP_002778497.1	1e-57	65.33	false	1477635..1478084	complement(235738..236190)
YP_002344920.1	WP_002784160.1	0.0	92.48	true	complement(1478086..1479162)	234658..235737
YP_002344923.1	WP_041161594.1	2e-12	24.46	true	complement(1484265..1485407)	complement(228540..229772)
YP_002344932.1	WP_002825971.1	4e-80	99.3	false	complement(1491492..1491923)	220145..220576
YP_002344933.1	WP_021033641.1	0.0	75.46	false	1492003..1493991	complement(218064..220034)
YP_002344934.1	WP_021033640.1	0.0	79.44	false	complement(1494034..1496400)	215028..217394
YP_002344935.1	WP_002794403.1	0.0	73.59	false	complement(1496422..1497810)	213642..215015
YP_002344936.1	WP_002777906.1	0.0	77.22	false	complement(1497800..1499287)	212162..213652
YP_002344937.1	WP_002777903.1	0.0	87.75	false	complement(1499289..1501079)	210370..212160
YP_002344938.1	WP_002777902.1	3e-40	89.47	false	complement(1501081..1501377)	210074..210367
YP_002344939.1	WP_002777901.1	2e-71	86.55	false	complement(1501374..1501892)	209559..210074
YP_002344940.1	WP_002777900.1	8e-110	92.96	false	complement(1501889..1502530)	208897..209562
YP_002344941.1	WP_002794407.1	3e-180	92.47	false	complement(1502540..1503538)	207889..208887
YP_002344942.1	WP_002794410.1	0.0	92.32	false	complement(1503531..1505993)	205434..207896
YP_002344943.1	WP_002777897.1	1e-101	80.43	false	complement(1505990..1506682)	204745..205437
YP_002344944.1	WP_002777895.1	1e-37	98.67	false	complement(1506679..1506906)	204521..204748
YP_002344945.1	WP_002844561.1	0.0	95.59	false	complement(1506903..1508129)	203298..204524
YP_002344946.1	WP_002777890.1	5e-143	90.49	false	complement(1508131..1508925)	202505..203296
YP_002344947.1	WP_002777888.1	7e-99	99.4	false	complement(1508922..1509425)	202002..202505
YP_002344948.1	WP_002777882.1	5e-68	97.67	false	complement(1509407..1509796)	201631..202020
YP_002344949.1	WP_002781479.1	2e-96	77.38	false	complement(1509909..1510574)	200848..201513
YP_002344950.1	WP_002781477.1	1e-94	70.34	false	complement(1510567..1511277)	200145..200855
YP_002344951.1	WP_002777876.1	7e-110	79.39	false	complement(1511274..1512068)	199360..200148
YP_002344952.1	WP_002783424.1	4e-140	88.85	false	complement(1512055..1512999)	198423..199367
YP_002344953.1	WP_002789733.1	0.0	87.3	false	complement(1512999..1514534)	196827..198422
YP_002344954.1	WP_002844560.1	0.0	98.7	false	complement(1514644..1517415)	194003..196780
YP_002344955.1	WP_002794417.1	2e-62	87.14	false	1517567..1517989	complement(193411..193839)
YP_002344956.1	WP_002783440.1	0.0	96.13	false	complement(1518009..1519640)	191279..192904
YP_002344957.1	WP_021033639.1	0.0	87.47	true	complement(1519690..1520985)	189925..191232
YP_002344959.1	WP_002781436.1	1e-38	100	false	1521957..1522175	complement(184287..184505)
YP_002344960.1	WP_002781429.1	1e-15	100	false	1522347..1522460	complement(184003..184116)
YP_002344961.1	WP_002779545.1	7e-66	99.17	false	1522463..1522828	complement(183635..184000)
YP_002344962.1	WP_002779544.1	2e-72	100	false	1522838..1523230	complement(183233..183625)
YP_002344963.1	WP_002779543.1	1e-117	97.6	false	1523258..1523884	complement(182577..183203)
YP_002344964.1	WP_002779542.1	0.0	95.55	false	1523897..1524910	complement(181550..182563)
YP_002344965.1	WP_002779541.1	3e-63	97.44	false	1524914..1525267	complement(181193..181546)
YP_002344966.1	WP_002779540.1	2e-157	92.64	false	1525440..1526339	complement(180076..180975)
YP_002344967.1	WP_021033638.1	0.0	87.85	false	1526347..1527633	complement(178782..180068)
YP_002344968.1	WP_002781423.1	0.0	87.54	false	1527630..1528688	complement(177724..178785)
YP_002344969.1	WP_002779537.1	2e-89	78.97	false	1528685..1529272	complement(177140..177727)
YP_002344970.1	WP_021033637.1	1e-112	79.58	false	1529269..1530000	complement(176418..177143)
YP_002344971.1	WP_021033636.1	2e-169	92.38	false	1529985..1530941	complement(175486..176433)
YP_002344972.1	WP_002824940.1	3e-135	89.41	false	1530942..1531709	complement(174709..175476)
YP_002344973.1	WP_002824938.1	8e-106	87.38	false	1531711..1532334	complement(174083..174706)
YP_002344974.1	WP_072233406.1	0.0	95.08	false	complement(1532359..1533519)	172299..173459
YP_002344975.1	WP_002779531.1	0.0	92.39	false	complement(1533545..1534651)	171171..172277
YP_002344976.1	WP_021033634.1	0.0	84.37	false	1534774..1535889	complement(169936..171051)
YP_002344977.1	WP_002824929.1	1e-139	86.1	false	1535886..1536773	complement(169052..169939)
YP_002344978.1	WP_021033633.1	0.0	80.83	false	1536751..1537911	complement(167914..169074)
YP_002344979.1	WP_021033632.1	1e-75	85.37	false	1537916..1538416	complement(167405..167917)
YP_002344980.1	WP_002779526.1	2e-36	94.25	false	1538495..1538758	complement(167065..167328)
YP_002344981.1	WP_002779525.1	1e-180	93.8	false	1538777..1539844	complement(165981..167048)
YP_002344982.1	WP_002779524.1	5e-120	79.68	false	complement(1539858..1540613)	165195..165950
YP_002344983.1	WP_002820368.1	0.0	75.35	false	1540807..1542936	complement(162877..164991)
YP_002344984.1	WP_002779522.1	2e-167	88.41	false	1542911..1543897	complement(161916..162902)
YP_002344985.1	WP_002781401.1	2e-116	82.88	false	1543897..1544673	complement(161140..161919)
YP_002344986.1	WP_002781400.1	1e-118	78.36	false	1544670..1545476	complement(160337..161143)
YP_002344987.1	WP_002781398.1	5e-122	76.14	false	complement(1545473..1546390)	159483..160340
YP_002344988.1	WP_002793433.1	0.0	89.76	false	1546496..1547755	complement(158051..159313)
YP_002344989.1	WP_002778938.1	4e-163	81.12	false	complement(1547741..1548760)	157046..158065
YP_002344990.1	WP_002778926.1	8e-99	68.25	false	1548833..1549585	complement(154677..155435)
YP_002344991.1	WP_002794864.1	1e-176	89.88	false	1550235..1551245	complement(150993..151973)
YP_002344992.1	WP_002778922.1	1e-82	87.79	false	1551226..1551747	complement(150491..151012)
YP_002344993.1	WP_002778921.1	0.0	96.04	false	complement(1551755..1553119)	149067..150431
YP_002344994.1	WP_002778920.1	7e-96	41.08	false	complement(1553134..1554384)	147734..149056
YP_002344995.1	WP_002782432.1	1e-53	74.4	false	complement(1554644..1555060)	147048..147464
YP_002344996.1	WP_002783024.1	2e-112	77.69	false	complement(1555124..1555867)	146242..146979
YP_002344997.1	WP_002782436.1	2e-74	92.91	false	1556025..1556450	complement(145664..146089)
YP_002344998.1	WP_002778912.1	4e-53	79.07	false	1556443..1556832	complement(145282..145671)
YP_002344999.1	WP_002776622.1	4e-37	41.28	true	1556829..1557512	1033635..1034333
YP_002345000.1	WP_002778909.1	2e-148	92.04	false	complement(1557525..1558394)	144178..145047
YP_002345002.1	WP_002783028.1	0.0	93.88	true	1558654..1559637	complement(142935..143918)
YP_002345003.1	WP_021033629.1	0.0	88.95	false	complement(1559723..1560811)	134310..135401
YP_002345004.1	WP_002778874.1	3e-115	90.62	false	complement(1560811..1561485)	133636..134310
YP_002345005.1	WP_002778873.1	2e-77	90.41	false	complement(1561472..1561912)	133209..133649
YP_002345006.1	WP_002826407.1	9e-152	79.57	false	complement(1561899..1562885)	132239..133222
YP_002345007.1	WP_002826406.1	0.0	96.2	false	1562955..1564772	complement(130352..132169)
YP_002345008.1	WP_002778869.1	4e-47	93.33	false	1564854..1565126	complement(129998..130270)
YP_002345009.1	WP_021033628.1	7e-85	81.08	false	1565113..1565664	complement(129454..130011)
YP_002345010.1	WP_002783046.1	0.0	89.46	false	1565648..1566931	complement(128187..129470)
YP_002345011.1	WP_002778864.1	3e-49	96.97	false	1566935..1567246	complement(127878..128183)
YP_002345012.1	WP_002778863.1	3e-177	83.06	false	1567243..1568337	complement(126790..127881)
YP_002345013.1	WP_002778862.1	5e-125	76.34	false	1568334..1569179	complement(125954..126793)
YP_002345014.1	WP_002781963.1	0.0	90.82	false	1569190..1571088	complement(124046..125944)
YP_002345015.1	WP_002781966.1	3e-176	82.29	false	1571090..1572199	complement(122929..124044)
YP_002345016.1	WP_002778858.1	4e-125	89.17	false	1572200..1572922	complement(122206..122928)
YP_002345017.1	WP_002781970.1	7e-127	74.07	false	1572925..1573815	complement(121307..122203)
YP_002345018.1	WP_002783050.1	6e-57	50.76	false	1573815..1574414	complement(120708..121310)
YP_002345019.1	WP_002781974.1	3e-75	78.31	false	1574470..1574970	complement(120156..120698)
YP_002345020.1	WP_002778854.1	3e-136	91.27	false	complement(1575339..1576097)	119076..119834
YP_002345021.1	WP_002778852.1	7e-123	85.02	false	complement(1576099..1576851)	118323..119066
YP_002345022.1	WP_002778850.1	8e-67	78	false	complement(1576853..1577311)	117857..118321
YP_002345023.1	WP_002783063.1	0.0	96.13	false	complement(1577320..1578489)	116679..117848
YP_002345024.1	WP_002778847.1	0.0	94.5	false	complement(1578486..1579634)	115534..116682
YP_002345025.1	WP_002778846.1	2e-21	78.33	false	complement(1579777..1579959)	115226..115408
YP_002345026.1	WP_021033627.1	0.0	88.54	false	1580836..1582926	complement(112979..115048)
YP_002345027.1	WP_002778842.1	2e-103	100	false	1582923..1583462	complement(112443..112982)
YP_002345028.1	WP_021033626.1	0.0	87.15	false	1583545..1584948	complement(110957..112360)
YP_002345029.1	WP_002781333.1	0.0	87.24	false	1584935..1586227	complement(109672..110967)
YP_002345030.1	WP_002794673.1	5e-179	88.17	false	1586217..1587335	complement(108564..109682)
YP_002345031.1	WP_002794671.1	2e-113	90.19	false	1587332..1587985	complement(107917..108564)
YP_002345032.1	WP_002778824.1	7e-69	77.16	false	1587982..1588470	complement(107432..107920)
YP_002345033.1	WP_002778823.1	3e-73	84.34	false	1588431..1588934	complement(106968..107471)
YP_002345037.1	WP_002779410.1	1e-108	66.67	false	complement(1590752..1591600)	complement(1624520..1625359)
YP_002345038.1	WP_002780014.1	4e-105	78.18	false	complement(1591600..1592262)	complement(1625359..1626021)
YP_002345039.1	WP_002779412.1	4e-31	89.55	false	complement(1592252..1592455)	complement(1626011..1626214)
YP_002345040.1	WP_002779413.1	0.0	96.38	false	complement(1592521..1593765)	complement(1626280..1627524)
YP_002345041.1	WP_002779414.1	0.0	97.6	false	complement(1593765..1594796)	complement(1627524..1628555)
YP_002345042.1	WP_002825513.1	5e-150	89.12	false	1594902..1595762	1628665..1629528
YP_002345043.1	WP_002779416.1	1e-34	95.51	false	1595774..1596043	1629540..1629809
YP_002345044.1	WP_002779417.1	1e-126	85.66	false	1596040..1596816	1629806..1630582
YP_002345047.1	WP_002825512.1	4e-91	62.55	false	complement(1602332..1603099)	complement(1630869..1631630)
YP_002345048.1	WP_021033790.1	1e-122	83.6	false	complement(1603139..1603903)	complement(1631666..1632430)
YP_002345049.1	WP_021033791.1	0.0	94.55	false	complement(1603983..1605251)	complement(1632510..1633778)
YP_002345050.1	WP_002825510.1	0.0	94.37	false	complement(1605366..1606541)	complement(1633909..1635084)
YP_002345051.1	WP_002825509.1	1e-159	94.96	false	complement(1606522..1607358)	complement(1635065..1635901)
YP_002345052.1	WP_021033792.1	0.0	95.14	false	complement(1607360..1609462)	complement(1635904..1638006)
YP_002345053.1	WP_002789821.1	0.0	88.07	false	1609657..1610928	1638235..1639494
YP_002345054.1	WP_002779426.1	0.0	96.44	false	complement(1610956..1612221)	complement(1639556..1640821)
YP_002345055.1	WP_002783551.1	3e-67	96.15	false	complement(1612221..1612613)	complement(1640821..1641213)
YP_002345056.1	WP_002779428.1	7e-80	100	false	complement(1612618..1613061)	complement(1641218..1641661)
YP_002345058.1	WP_002779430.1	6e-98	96.63	false	complement(1613439..1613975)	complement(1642038..1642574)
YP_002345059.1	WP_002779432.1	7e-71	97.71	false	complement(1614054..1614449)	complement(1642652..1643047)
YP_002345060.1	WP_002779433.1	3e-31	98.36	false	complement(1614459..1614644)	complement(1643057..1643242)
YP_002345061.1	WP_002779435.1	8e-101	97.24	false	complement(1614646..1615191)	complement(1643244..1643789)
YP_002345062.1	WP_002779437.1	2e-38	100	false	complement(1615195..1615428)	complement(1643793..1644026)
YP_002345063.1	WP_002779438.1	8e-67	100	false	complement(1615428..1615796)	complement(1644026..1644394)
YP_002345064.1	WP_002779439.1	1e-42	98.8	false	complement(1615796..1616047)	complement(1644394..1644645)
YP_002345065.1	WP_002779440.1	6e-28	95.08	false	complement(1616057..1616242)	complement(1644655..1644840)
YP_002345066.1	WP_002779441.1	1e-79	100	false	complement(1616229..1616654)	complement(1644827..1645252)
YP_002345067.1	WP_002785532.1	3e-131	98.71	false	complement(1616657..1617358)	complement(1645255..1645956)
YP_002345068.1	WP_002779996.1	3e-65	89.36	false	complement(1617358..1617783)	complement(1645956..1646363)
YP_002345069.1	WP_002779444.1	1e-50	98.92	false	complement(1617794..1618075)	complement(1646374..1646655)
YP_002345070.1	WP_002825501.1	5e-161	100	false	complement(1618077..1618907)	complement(1646657..1647487)
YP_002345071.1	WP_002779990.1	9e-49	95.7	false	complement(1618909..1619190)	complement(1647489..1647770)
YP_002345072.1	WP_002783544.1	4e-116	99.51	false	complement(1619193..1619807)	complement(1647773..1648387)
YP_002345073.1	WP_002779987.1	7e-111	99.48	false	complement(1619804..1620379)	complement(1648384..1648959)
YP_002345074.1	WP_002779353.1	2e-55	100	false	complement(1620389..1620700)	complement(1648969..1649280)
YP_002345075.1	WP_002779986.1	1e-141	96.05	false	complement(1620899..1621660)	complement(1649478..1650239)
YP_002345076.1	WP_002791631.1	0.0	93.27	false	complement(1621696..1623690)	complement(1650281..1652311)
YP_002345077.1	WP_021033793.1	6e-114	73.31	false	complement(1623659..1624459)	complement(1652286..1653080)
YP_002345078.1	WP_002779357.1	3e-86	85.96	false	1624541..1625077	1653165..1653701
YP_002345079.1	WP_002779983.1	0.0	94.65	false	1625100..1626170	1653721..1654791
YP_002345081.1	WP_002779360.1	2e-75	75.57	false	1626807..1627337	1657173..1657703
YP_002345082.1	WP_002779361.1	4e-106	90.5	false	complement(1627317..1627919)	complement(1657683..1658285)
YP_002345083.1	WP_002779362.1	0.0	91.67	false	complement(1627921..1629333)	complement(1658287..1659693)
YP_002345084.1	WP_002783534.1	0.0	88.83	false	complement(1629320..1630396)	complement(1659686..1660762)
YP_002345085.1	WP_002779364.1	0.0	93.32	false	complement(1630393..1631928)	complement(1660759..1662294)
YP_002345086.1	WP_002789814.1	9e-116	95.22	false	1632248..1632877	1662641..1663270
YP_002345087.1	WP_002779366.1	1e-108	86.45	false	complement(1632901..1633545)	complement(1663294..1663938)
YP_002345090.1	WP_002779368.1	2e-71	97.64	false	complement(1634296..1634679)	complement(1664865..1665248)
YP_002345091.1	WP_002793587.1	2e-113	99.49	false	1634839..1635438	1665409..1666008
YP_002345092.1	WP_002803017.1	3e-169	95.9	false	complement(1635443..1636324)	complement(1666013..1666894)
YP_002345093.1	WP_002779956.1	0.0	96.45	false	complement(1636407..1637678)	complement(1668182..1669453)
YP_002345095.1	WP_021033794.1	0.0	83.43	false	complement(1638104..1640701)	complement(1669881..1672439)
YP_002345096.1	WP_002779377.1	1e-88	98.73	false	complement(1640904..1641386)	complement(1672643..1673119)
